,DATE,MATCHUP,MIN,H_TEAM,A_TEAM,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_EFGPerc,H_FTR,H_TOVPerc,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFGPerc,A_FTR,A_TOVPerc,Target
12553,11/13/13,LAC vs. OKC,242,LAC,OKC,39,86,45.3,6,28,21.4,27,34,0.007940000000000001,18,32,50,30,15,4,22,23,0.4883720930232558,0.3953488372093023,17.89199739752765,35,75,46.7,6,16,37.5,27,33,0.818,8,27,35,27,12,3,22,29,0.5066666666666667,0.44,19.727403156384508,8
12554,11/13/13,SAC vs. BKN,241,SAC,BKN,41,94,43.6,8,24,33.3,17,23,0.007390000000000001,12,38,50,26,8,3,6,23,0.4787234042553192,0.24468085106382975,5.448601525608426,31,82,37.8,3,13,23.1,21,27,0.778,10,42,52,14,2,7,15,23,0.39634146341463417,0.32926829268292684,13.776634827332845,21
12555,11/12/13,GSW vs. DET,240,GSW,DET,42,70,60.0,8,16,50.0,21,26,0.008079999999999999,10,33,43,28,5,3,23,25,0.6571428571428571,0.37142857142857133,22.022213711221763,37,87,42.5,3,18,16.7,18,27,0.667,16,18,34,16,12,4,12,25,0.4425287356321839,0.3103448275862069,10.822510822510822,18
12556,11/12/13,DAL vs. WAS,240,DAL,WAS,41,84,48.8,10,26,38.5,13,19,0.006840000000000001,11,31,42,25,9,2,15,20,0.5476190476190477,0.2261904761904762,13.971684053651268,33,75,44.0,9,26,34.6,20,29,0.69,11,33,44,24,12,4,19,20,0.5,0.38666666666666666,17.796927688272763,10
12557,11/12/13,LAL vs. NOP,240,LAL,NOP,44,79,55.7,11,20,55.0,17,21,0.008100000000000001,9,44,53,33,7,4,19,31,0.6265822784810127,0.26582278481012656,17.71726967549422,34,84,40.5,3,10,30.0,24,33,0.727,9,22,31,23,11,3,13,20,0.4226190476190476,0.3928571428571429,11.657101865136301,21
12558,11/12/13,MIA vs. MIL,242,MIA,MIL,46,79,58.2,12,23,52.2,14,24,0.005829999999999999,5,35,40,29,9,7,13,17,0.6582278481012658,0.3037974683544304,12.67550702028081,33,79,41.8,11,30,36.7,18,21,0.857,8,26,34,19,10,1,18,15,0.4873417721518987,0.26582278481012656,16.94277108433735,23
12559,11/11/13,PHI vs. SAS,240,PHI,SAS,34,82,41.5,5,19,26.3,12,16,0.0075,11,29,40,19,4,9,15,12,0.4451219512195122,0.1951219512195122,14.417531718569776,44,89,49.4,13,28,46.4,8,11,0.727,11,39,50,29,9,2,12,15,0.5674157303370787,0.12359550561797752,11.337868480725625,-24
12560,11/11/13,IND vs. MEM,240,IND,MEM,37,76,48.7,6,19,31.6,15,18,0.008329999999999999,9,36,45,25,5,9,13,22,0.5263157894736842,0.2368421052631579,13.413124226165907,31,75,41.3,4,8,50.0,13,19,0.684,7,25,32,19,6,4,10,20,0.44,0.2533333333333333,10.71122536418166,16
12561,11/11/13,BOS vs. ORL,239,BOS,ORL,51,85,60.0,5,12,41.7,13,15,0.00867,8,28,36,28,11,7,13,19,0.6294117647058823,0.17647058823529413,12.4282982791587,39,85,45.9,7,18,38.9,20,23,0.87,14,23,37,27,7,4,18,18,0.5,0.27058823529411763,15.912305516265912,15
12562,11/11/13,CHI vs. CLE,241,CHI,CLE,34,83,41.0,4,16,25.0,24,26,0.009229999999999999,14,27,41,24,9,7,11,21,0.43373493975903615,0.3132530120481928,10.43247344461305,31,75,41.3,5,14,35.7,14,20,0.7,11,27,38,13,7,11,18,22,0.44666666666666666,0.26666666666666666,17.681728880157173,15
12563,11/11/13,HOU vs. TOR,290,HOU,TOR,37,84,44.0,7,26,26.9,29,47,0.00617,13,46,59,21,8,14,23,30,0.4821428571428572,0.5595238095238095,18.013784461152877,38,114,33.3,8,25,32.0,20,27,0.741,20,31,51,10,12,5,13,38,0.3684210526315789,0.2368421052631579,9.360599078341012,6
12564,11/11/13,POR vs. DET,241,POR,DET,42,82,51.2,11,23,47.8,14,15,0.00933,13,31,44,23,7,2,15,16,0.5792682926829268,0.18292682926829268,14.478764478764482,42,91,46.2,3,14,21.4,16,21,0.762,18,24,42,20,10,2,8,13,0.4780219780219781,0.2307692307692308,7.390983000739099,6
12565,11/11/13,LAC vs. MIN,240,LAC,MIN,44,80,55.0,4,16,25.0,17,28,0.00607,6,37,43,30,9,2,14,17,0.575,0.35,13.167795334838223,40,96,41.7,11,29,37.9,16,18,0.889,16,29,45,27,7,2,12,25,0.4739583333333333,0.1875,10.351966873706003,2
12566,11/11/13,UTA vs. DEN,240,UTA,DEN,31,77,40.3,3,17,17.6,16,23,0.006959999999999999,9,26,35,11,4,6,14,22,0.4220779220779221,0.2987012987012987,13.844936708860759,36,80,45.0,5,17,29.4,23,27,0.852,13,39,52,18,5,1,14,28,0.48125,0.3375,13.222516055912351,-19
12567,11/11/13,CHA vs. ATL,239,CHA,ATL,33,81,40.7,5,13,38.5,23,29,0.00793,10,30,40,22,4,0,14,24,0.4382716049382716,0.3580246913580247,12.991833704528586,35,76,46.1,10,27,37.0,23,28,0.821,6,35,41,26,7,3,13,22,0.5263157894736842,0.3684210526315789,12.830635609948681,-9
12568,11/10/13,OKC vs. WAS,265,OKC,WAS,41,92,44.6,6,20,30.0,18,22,0.00818,16,42,58,21,7,8,17,20,0.4782608695652174,0.2391304347826087,14.3242332322211,40,88,45.5,12,29,41.4,13,26,0.5,7,34,41,23,5,7,12,19,0.5227272727272727,0.2954545454545455,10.768126346015793,1
12569,11/10/13,PHX vs. NOP,240,PHX,NOP,38,78,48.7,7,22,31.8,18,23,0.007829999999999998,10,30,40,14,10,11,14,16,0.532051282051282,0.2948717948717949,13.709361535448492,39,88,44.3,4,13,30.8,12,13,0.9229999999999999,14,29,43,20,6,3,15,20,0.4659090909090909,0.14772727272727273,13.79690949227373,7
12570,11/10/13,NYK vs. SAS,241,NYK,SAS,31,82,37.8,6,22,27.3,21,29,0.007240000000000001,9,24,33,16,6,1,10,22,0.4146341463414634,0.35365853658536583,9.545628102329133,41,76,53.9,12,28,42.9,26,30,0.867,9,42,51,22,5,4,13,19,0.618421052631579,0.3947368421052632,12.720156555772991,-31
12571,11/10/13,LAL vs. MIN,239,LAL,MIN,35,92,38.0,10,26,38.5,10,18,0.005560000000000001,16,30,46,24,8,8,18,16,0.43478260869565216,0.1956521739130435,15.264586160108546,44,90,48.9,10,20,50.0,15,19,0.789,12,41,53,29,14,5,21,15,0.5444444444444444,0.2111111111111111,17.593833780160857,-23
12572,11/9/13,CLE vs. PHI,289,CLE,PHI,46,102,45.1,13,31,41.9,22,29,0.00759,14,36,50,28,10,10,18,21,0.5147058823529411,0.2843137254901961,13.558300692979813,47,99,47.5,11,27,40.7,20,23,0.87,9,35,44,24,10,3,19,22,0.5303030303030303,0.2323232323232323,14.829847018420232,2
12573,11/9/13,MIL vs. DAL,241,MIL,DAL,31,81,38.3,11,23,47.8,10,16,0.00625,11,31,42,16,7,2,20,21,0.4506172839506173,0.19753086419753085,18.511662347278786,33,78,42.3,6,19,31.6,19,21,0.905,12,35,47,17,11,5,19,18,0.4615384615384616,0.2692307692307692,17.884036144578317,-8
12574,11/9/13,BKN vs. IND,240,BKN,IND,35,76,46.1,8,19,42.1,13,16,0.00813,7,31,38,20,9,2,15,21,0.5131578947368421,0.21052631578947367,15.299877600979192,37,80,46.3,7,14,50.0,15,20,0.75,11,31,42,24,9,3,13,18,0.50625,0.25,12.770137524557954,-5
12575,11/9/13,HOU vs. LAC,241,HOU,LAC,35,78,44.9,7,26,26.9,17,27,0.0063,10,32,42,21,10,5,18,23,0.4935897435897436,0.3461538461538461,16.685205784204673,42,88,47.7,9,24,37.5,14,23,0.609,15,30,45,26,10,7,13,28,0.5284090909090909,0.26136363636363635,11.699064074874011,-13
12576,11/9/13,SAC vs. POR,238,SAC,POR,36,78,46.2,3,12,25.0,10,14,0.0071400000000000005,8,25,33,17,7,2,10,20,0.4807692307692308,0.1794871794871795,10.620220900594733,36,82,43.9,9,20,45.0,15,22,0.682,19,33,52,25,6,2,12,17,0.4939024390243902,0.2682926829268293,11.574074074074073,-11
12577,11/9/13,ATL vs. ORL,240,ATL,ORL,43,90,47.8,6,19,31.6,12,17,0.0070599999999999994,7,32,39,36,9,6,12,15,0.5111111111111111,0.18888888888888888,10.960906101571064,38,82,46.3,8,17,47.1,10,18,0.556,9,27,36,22,9,2,17,24,0.5121951219512195,0.2195121951219512,15.899738121960347,10
12578,11/9/13,TOR vs. UTA,240,TOR,UTA,40,83,48.2,10,25,40.0,25,29,0.00862,13,27,40,23,8,4,12,20,0.5421686746987951,0.3493975903614458,11.135857461024498,34,77,44.2,3,18,16.7,20,24,0.833,12,25,37,20,7,5,14,24,0.46103896103896097,0.3116883116883117,13.784954706577391,24
12579,11/9/13,MIA vs. BOS,240,MIA,BOS,41,71,57.7,5,10,50.0,23,34,0.0067599999999999995,4,27,31,26,4,7,10,13,0.6126760563380281,0.4788732394366197,10.421008753647351,46,89,51.7,10,21,47.6,9,12,0.75,11,28,39,24,4,5,12,25,0.5730337078651685,0.1348314606741573,11.290929619872037,-1
12580,11/9/13,MEM vs. GSW,240,MEM,GSW,42,79,53.2,5,13,38.5,19,25,0.0076,8,36,44,25,8,5,16,23,0.5632911392405063,0.3164556962025317,15.094339622641508,33,78,42.3,10,30,33.3,14,26,0.5379999999999999,9,24,33,17,8,3,17,24,0.4871794871794872,0.3333333333333333,15.971439308530627,18
12581,11/8/13,ORL vs. BOS,239,ORL,BOS,33,83,39.8,4,20,20.0,19,29,0.00655,16,40,56,19,4,4,20,24,0.42168674698795183,0.3493975903614458,17.277125086385624,34,95,35.8,2,14,14.3,21,26,0.8079999999999999,19,31,50,19,11,5,11,24,0.3684210526315789,0.2736842105263158,9.366485013623977,-2
12582,11/8/13,NOP vs. LAL,239,NOP,LAL,38,87,43.7,3,9,33.3,17,22,0.00773,11,39,50,25,10,8,8,22,0.4540229885057471,0.25287356321839083,7.642338555598013,31,80,38.8,6,19,31.6,17,26,0.654,12,36,48,19,2,4,14,18,0.425,0.325,13.277693474962065,11
12583,11/8/13,CHI vs. UTA,240,CHI,UTA,38,72,52.8,3,8,37.5,18,25,0.0072,11,37,48,26,12,6,20,24,0.5486111111111112,0.3472222222222222,19.41747572815534,25,85,29.4,7,20,35.0,16,25,0.64,17,23,40,18,13,4,17,21,0.3352941176470588,0.29411764705882354,15.044247787610619,24
12584,11/8/13,PHX vs. DEN,239,PHX,DEN,40,83,48.2,9,20,45.0,25,32,0.007809999999999999,11,37,48,21,11,3,20,22,0.536144578313253,0.3855421686746988,17.08233686368295,36,80,45.0,8,22,36.4,23,28,0.821,7,30,37,17,11,2,20,26,0.5,0.35,17.806267806267808,11
12585,11/8/13,MIN vs. DAL,240,MIN,DAL,41,89,46.1,8,20,40.0,26,30,0.00867,16,28,44,26,8,6,14,15,0.5056179775280899,0.33707865168539325,12.048192771084338,44,90,48.9,10,22,45.5,10,15,0.667,14,26,40,21,9,7,17,21,0.5444444444444444,0.16666666666666666,14.964788732394366,8
12586,11/8/13,SAS vs. GSW,240,SAS,GSW,31,79,39.2,5,19,26.3,9,18,0.005,11,31,42,19,9,3,12,18,0.4240506329113924,0.2278481012658228,12.13101496158512,29,71,40.8,8,20,40.0,8,10,0.8,6,39,45,16,7,4,19,20,0.4647887323943662,0.14084507042253522,20.1271186440678,2
12587,11/8/13,CHA vs. NYK,240,CHA,NYK,31,76,40.8,4,16,25.0,25,30,0.008329999999999999,10,31,41,13,4,8,14,15,0.4342105263157895,0.3947368421052632,13.565891472868215,42,90,46.7,12,26,46.2,5,9,0.556,12,25,37,25,5,9,12,22,0.5333333333333333,0.1,11.325028312570785,-10
12588,11/8/13,PHI vs. CLE,239,PHI,CLE,40,84,47.6,7,21,33.3,7,9,0.0077800000000000005,12,35,47,25,5,8,17,18,0.5178571428571429,0.10714285714285714,16.196646341463413,30,90,33.3,9,26,34.6,10,14,0.7140000000000001,18,25,43,22,9,4,13,12,0.38333333333333336,0.15555555555555556,11.909124221326492,15
12589,11/8/13,WAS vs. BKN,265,WAS,BKN,41,88,46.6,10,24,41.7,20,26,0.00769,7,29,36,28,10,4,16,19,0.5227272727272727,0.2954545454545455,13.86001386001386,41,88,46.6,6,24,25.0,20,29,0.69,11,40,51,23,11,3,21,27,0.5,0.3295454545454545,17.247043363994745,4
12590,11/8/13,DET vs. OKC,240,DET,OKC,39,91,42.9,11,31,35.5,21,27,0.0077800000000000005,16,26,42,22,10,6,13,27,0.489010989010989,0.2967032967032967,11.218501898515706,37,82,45.1,6,17,35.3,39,44,0.8859999999999999,17,35,52,22,9,9,13,22,0.4878048780487805,0.5365853658536586,11.36761105281567,-9
12591,11/8/13,POR vs. SAC,239,POR,SAC,39,80,48.8,10,23,43.5,16,18,0.00889,11,36,47,28,4,5,17,18,0.55,0.225,16.202821197102555,36,86,41.9,6,22,27.3,13,15,0.867,8,23,31,20,11,1,11,24,0.4534883720930232,0.1744186046511628,10.617760617760618,13
12592,11/8/13,IND vs. TOR,240,IND,TOR,36,78,46.2,6,21,28.6,13,16,0.00813,9,29,38,20,5,6,15,19,0.5,0.20512820512820512,14.994002399040381,32,81,39.5,6,18,33.3,14,16,0.875,15,27,42,16,7,6,15,22,0.4320987654320987,0.19753086419753085,14.55745341614907,7
12593,11/7/13,MIA vs. LAC,240,MIA,LAC,38,71,53.5,5,16,31.3,21,33,0.00636,8,22,30,27,6,3,16,23,0.5704225352112676,0.4647887323943662,15.76044129235619,36,73,49.3,8,24,33.3,17,21,0.81,9,29,38,22,8,1,17,30,0.547945205479452,0.2876712328767123,17.13018943974204,5
12594,11/7/13,HOU vs. LAL,240,HOU,LAL,29,77,37.7,7,27,25.9,33,52,0.00635,8,36,44,17,12,7,17,17,0.4220779220779221,0.6753246753246753,14.544832306639288,36,92,39.1,16,35,45.7,11,15,0.733,13,34,47,26,8,6,24,36,0.4782608695652174,0.16304347826086954,19.575856443719413,-1
12595,11/7/13,DEN vs. ATL,240,DEN,ATL,42,86,48.8,14,25,56.0,11,17,0.00647,10,35,45,28,4,8,16,18,0.5697674418604651,0.19767441860465115,14.614541468761413,43,94,45.7,8,26,30.8,13,19,0.684,13,33,46,31,11,9,11,23,0.5,0.20212765957446807,9.703599153140438,2
12596,11/6/13,MIL vs. CLE,240,MIL,CLE,36,72,50.0,13,23,56.5,24,26,0.009229999999999999,9,32,41,25,3,4,14,18,0.5902777777777778,0.3611111111111111,14.367816091954026,38,85,44.7,12,28,42.9,16,22,0.727,12,27,39,20,10,2,9,21,0.5176470588235295,0.25882352941176473,8.680555555555555,5
12597,11/6/13,PHI vs. WAS,242,PHI,WAS,39,83,47.0,6,18,33.3,18,26,0.006920000000000001,11,39,50,26,5,3,20,15,0.5060240963855421,0.3132530120481928,17.476406850751484,43,98,43.9,18,33,54.5,12,16,0.75,10,30,40,32,10,5,11,20,0.5306122448979592,0.16326530612244894,9.479489831092726,-14
12598,11/6/13,ORL vs. LAC,241,ORL,LAC,40,82,48.8,5,16,31.3,13,17,0.0076500000000000005,7,44,51,21,7,4,15,17,0.5182926829268293,0.2073170731707317,14.356814701378253,36,95,37.9,3,19,15.8,15,21,0.7140000000000001,15,36,51,20,9,5,13,19,0.3947368421052632,0.22105263157894736,11.08836574547936,8
12599,11/6/13,SAS vs. PHX,240,SAS,PHX,41,85,48.2,6,16,37.5,11,15,0.00733,6,33,39,25,5,7,14,17,0.5176470588235295,0.17647058823529413,13.257575757575758,42,85,49.4,7,19,36.8,5,9,0.556,5,38,43,14,7,5,18,17,0.5352941176470588,0.10588235294117647,16.828721017202696,3
12600,11/6/13,IND vs. CHI,240,IND,CHI,36,86,41.9,7,18,38.9,18,21,0.00857,17,35,52,21,9,7,14,24,0.4593023255813953,0.2441860465116279,12.815818381545222,26,73,35.6,5,15,33.3,23,27,0.852,11,29,40,15,4,5,17,20,0.3904109589041096,0.3698630136986301,16.686297605025526,17
12601,11/6/13,CHA vs. TOR,241,CHA,TOR,36,73,49.3,3,15,20.0,17,30,0.0056700000000000006,10,27,37,24,5,8,8,19,0.5136986301369864,0.410958904109589,8.492569002123142,35,79,44.3,7,16,43.8,13,15,0.867,11,27,38,18,2,3,12,27,0.4873417721518987,0.18987341772151897,12.295081967213116,2
12602,11/6/13,OKC vs. DAL,241,OKC,DAL,43,79,54.4,5,13,38.5,16,23,0.006959999999999999,10,34,44,28,10,5,23,17,0.5759493670886076,0.2911392405063291,20.513735283624687,36,85,42.4,9,23,39.1,12,14,0.857,11,25,36,17,12,2,21,16,0.4764705882352941,0.16470588235294115,18.723252496433663,14
12603,11/6/13,BOS vs. UTA,240,BOS,UTA,40,89,44.9,7,20,35.0,10,14,0.0071400000000000005,10,32,42,22,5,4,14,18,0.4887640449438202,0.15730337078651685,12.82521069989007,37,80,46.3,1,10,10.0,12,18,0.667,11,31,42,14,8,4,20,22,0.46875,0.225,18.53224610822832,10
12604,11/6/13,MEM vs. NOP,242,MEM,NOP,34,71,47.9,4,15,26.7,12,14,0.00857,7,22,29,17,5,5,18,20,0.5070422535211268,0.19718309859154928,18.915510718789406,38,78,48.7,4,13,30.8,19,21,0.905,13,26,39,16,10,5,13,17,0.5128205128205128,0.2692307692307692,12.968874700718276,-15
12605,11/6/13,MIN vs. GSW,238,MIN,GSW,34,90,37.8,4,16,25.0,21,27,0.0077800000000000005,10,30,40,22,6,3,19,19,0.4,0.3,15.718067504963601,42,84,50.0,8,20,40.0,14,20,0.7,9,40,49,23,12,11,21,29,0.5476190476190477,0.2380952380952381,18.45342706502636,-13
12606,11/5/13,DET vs. IND,241,DET,IND,33,87,37.9,5,25,20.0,20,25,0.008,13,29,42,13,10,6,14,24,0.4080459770114943,0.28735632183908044,12.5,38,73,52.1,9,21,42.9,14,23,0.609,4,41,45,26,6,9,18,21,0.5821917808219178,0.3150684931506849,17.80063291139241,-8
12607,11/5/13,NOP vs. PHX,240,NOP,PHX,37,85,43.5,10,18,55.6,14,19,0.00737,8,32,40,26,12,11,13,20,0.4941176470588236,0.2235294117647059,12.222640090259494,39,78,50.0,12,25,48.0,14,22,0.636,7,34,41,25,10,4,15,20,0.5769230769230769,0.28205128205128205,14.608492403583949,-6
12608,11/5/13,NYK vs. CHA,241,NYK,CHA,35,82,42.7,8,28,28.6,19,23,0.00826,11,22,33,12,11,4,14,27,0.475609756097561,0.2804878048780488,13.192612137203168,30,71,42.3,8,21,38.1,34,42,0.81,16,35,51,17,9,5,22,25,0.4788732394366197,0.5915492957746479,19.73448152134912,-5
12609,11/5/13,BKN vs. UTA,240,BKN,UTA,40,78,51.3,4,11,36.4,20,32,0.00625,11,28,39,23,11,3,15,27,0.5384615384615384,0.41025641025641024,14.008218154650727,31,82,37.8,4,18,22.2,22,30,0.733,19,28,47,17,6,3,20,24,0.4024390243902439,0.36585365853658536,17.36111111111111,16
12610,11/5/13,DAL vs. LAL,240,DAL,LAL,49,94,52.1,13,27,48.1,12,14,0.00857,10,40,50,34,10,3,12,14,0.5904255319148937,0.14893617021276595,10.699001426533524,39,88,44.3,12,31,38.7,14,20,0.7,9,26,35,21,9,4,14,12,0.5113636363636364,0.2272727272727273,12.63537906137184,19
12611,11/5/13,DEN vs. SAS,240,DEN,SAS,35,83,42.2,9,19,47.4,15,20,0.0075,10,35,45,22,4,4,22,23,0.4759036144578313,0.24096385542168675,19.332161687170476,40,86,46.5,4,16,25.0,18,20,0.9,8,31,39,27,14,9,16,22,0.4883720930232558,0.2325581395348837,14.440433212996387,-8
12612,11/5/13,POR vs. HOU,239,POR,HOU,36,87,41.4,10,31,32.3,19,29,0.00655,11,19,30,22,9,6,14,28,0.4712643678160919,0.3333333333333333,12.30661040787623,41,75,54.7,6,22,27.3,28,34,0.8240000000000001,10,37,47,17,6,3,20,27,0.5866666666666667,0.4533333333333333,18.18843215714805,-15
12613,11/5/13,SAC vs. ATL,240,SAC,ATL,35,80,43.8,10,31,32.3,20,21,0.00952,10,29,39,22,10,4,18,26,0.5,0.2625,16.78478179783663,39,81,48.1,8,22,36.4,19,26,0.731,9,27,36,26,11,7,14,15,0.5308641975308642,0.32098765432098764,13.15295001878993,-5
12614,11/5/13,TOR vs. MIA,241,TOR,MIA,31,72,43.1,6,21,28.6,27,33,0.00818,13,27,40,15,4,1,15,21,0.4722222222222222,0.4583333333333333,14.775413711583926,41,83,49.4,10,23,43.5,12,14,0.857,10,28,38,31,7,4,11,27,0.5542168674698795,0.1686746987951807,10.982428115015974,-9
12615,11/4/13,CLE vs. MIN,240,CLE,MIN,39,85,45.9,5,16,31.3,10,11,0.00909,11,38,49,22,10,12,23,24,0.4882352941176471,0.12941176470588234,20.382842963488127,34,94,36.2,5,28,17.9,19,24,0.792,12,31,43,21,16,5,17,15,0.3882978723404255,0.2553191489361702,13.984863441921684,1
12616,11/4/13,MEM vs. BOS,241,MEM,BOS,36,74,48.6,5,15,33.3,18,22,0.00818,9,27,36,23,6,2,18,19,0.5202702702702703,0.2972972972972973,17.702596380802515,33,70,47.1,7,20,35.0,15,18,0.833,4,28,32,14,9,6,17,21,0.5214285714285715,0.2571428571428571,17.909818794774548,7
12617,11/4/13,PHI vs. GSW,240,PHI,GSW,31,88,35.2,5,25,20.0,23,37,0.00622,14,38,52,19,9,3,24,18,0.3806818181818182,0.4204545454545455,18.709073900841908,41,92,44.6,15,38,39.5,13,20,0.65,13,41,54,28,18,7,22,24,0.5271739130434783,0.21739130434782608,17.91530944625407,-20
12618,11/4/13,LAC vs. HOU,241,LAC,HOU,49,94,52.1,15,38,39.5,24,28,0.00857,9,29,38,33,7,7,10,29,0.6010638297872339,0.2978723404255319,8.59697386519945,41,82,50.0,7,25,28.0,29,43,0.674,13,33,46,21,7,3,15,22,0.5426829268292683,0.5243902439024389,12.939958592132506,19
12619,11/3/13,MIA vs. WAS,241,MIA,WAS,37,70,52.9,11,27,40.7,18,27,0.006670000000000001,8,24,32,32,9,6,16,18,0.6071428571428571,0.3857142857142857,16.346546791990193,35,82,42.7,12,30,40.0,11,16,0.688,17,24,41,22,8,2,20,26,0.5,0.1951219512195122,18.341892883345558,10
12620,11/3/13,LAL vs. ATL,241,LAL,ATL,38,89,42.7,9,25,36.0,20,24,0.008329999999999999,6,47,53,27,5,7,13,24,0.4775280898876405,0.2696629213483146,11.549395877754085,40,90,44.4,9,22,40.9,14,26,0.5379999999999999,10,42,52,26,9,3,11,22,0.4944444444444445,0.2888888888888889,9.782995375311279,2
12621,11/3/13,NYK vs. MIN,241,NYK,MIN,40,89,44.9,9,32,28.1,11,13,0.00846,14,35,49,21,7,3,16,26,0.5,0.14606741573033707,14.450867052023122,35,79,44.3,10,27,37.0,29,38,0.763,10,33,43,23,9,1,12,16,0.5063291139240507,0.4810126582278481,11.139992573338283,-9
12622,11/3/13,ORL vs. BKN,240,ORL,BKN,42,89,47.2,7,17,41.2,16,22,0.0072699999999999996,13,41,54,19,7,4,15,19,0.5112359550561798,0.24719101123595505,13.194933145672062,34,89,38.2,4,17,23.5,14,15,0.9329999999999999,11,31,42,23,5,8,12,23,0.4044943820224719,0.16853932584269662,11.152416356877325,21
12623,11/3/13,DET vs. BOS,241,DET,BOS,34,76,44.7,2,13,15.4,17,29,0.00586,15,29,44,16,15,7,21,15,0.4605263157894737,0.3815789473684211,19.132653061224488,31,74,41.9,3,16,18.8,12,12,1.0,8,29,37,15,15,3,23,22,0.4391891891891892,0.16216216216216214,22.487289792725853,10
12624,11/3/13,OKC vs. PHX,242,OKC,PHX,35,82,42.7,2,18,11.1,31,37,0.00838,10,31,41,20,8,4,15,22,0.4390243902439024,0.451219512195122,13.241525423728815,32,80,40.0,14,37,37.8,18,22,0.818,12,31,43,21,11,3,23,23,0.4875,0.275,20.411785587504443,7
12625,11/2/13,MIL vs. TOR,241,MIL,TOR,37,84,44.0,6,17,35.3,10,18,0.005560000000000001,6,32,38,25,7,5,13,26,0.4761904761904762,0.21428571428571427,12.390392680137243,31,78,39.7,7,23,30.4,28,38,0.737,18,42,60,19,6,0,17,22,0.4423076923076923,0.4871794871794872,15.216612960973865,-7
12626,11/2/13,DAL vs. MEM,240,DAL,MEM,32,80,40.0,7,19,36.8,40,46,0.0087,14,31,45,18,12,4,11,20,0.44375,0.575,9.888529306005037,37,87,42.5,3,16,18.8,22,26,0.846,17,34,51,20,6,2,17,34,0.4425287356321839,0.2988505747126437,14.726264726264727,12
12627,11/2/13,GSW vs. SAC,240,GSW,SAC,39,76,51.3,11,27,40.7,9,12,0.0075,5,39,44,28,8,7,18,22,0.5855263157894737,0.15789473684210525,18.13053988718775,30,87,34.5,6,26,23.1,21,24,0.875,16,32,48,16,9,1,14,18,0.3793103448275862,0.27586206896551724,12.549300824668338,11
12628,11/2/13,IND vs. CLE,240,IND,CLE,32,77,41.6,10,28,35.7,15,20,0.0075,10,41,51,24,6,6,20,16,0.4805194805194805,0.2597402597402597,18.90359168241966,29,83,34.9,3,15,20.0,13,15,0.867,6,31,37,11,15,1,16,25,0.3674698795180723,0.18072289156626506,15.151515151515152,15
12629,11/2/13,POR vs. SAS,239,POR,SAS,45,81,55.6,8,20,40.0,17,19,0.00895,7,32,39,29,3,7,16,15,0.6049382716049383,0.2345679012345679,15.186028853454822,47,94,50.0,6,12,50.0,5,8,0.625,12,23,35,24,6,2,12,25,0.5319148936170213,0.0851063829787234,10.956902848794742,10
12630,11/2/13,NOP vs. CHA,241,NOP,CHA,37,75,49.3,7,13,53.8,24,28,0.00857,8,35,43,30,10,18,17,26,0.54,0.37333333333333335,16.29601226993865,30,80,37.5,3,21,14.3,21,36,0.583,14,27,41,13,8,4,13,22,0.39375,0.45,11.944138184490994,21
12631,11/2/13,UTA vs. HOU,240,UTA,HOU,34,81,42.0,4,22,18.2,21,27,0.0077800000000000005,15,24,39,12,9,6,15,25,0.4444444444444444,0.3333333333333333,13.904338153503895,34,67,50.7,9,22,40.9,27,35,0.7709999999999999,9,31,40,16,6,7,18,23,0.5746268656716418,0.5223880597014925,17.92828685258964,-11
12632,11/2/13,PHI vs. CHI,241,PHI,CHI,42,86,48.8,11,22,50.0,12,18,0.006670000000000001,10,29,39,24,8,6,15,18,0.5523255813953488,0.20930232558139536,13.771575468233564,42,93,45.2,3,14,21.4,17,19,0.895,17,34,51,28,8,5,18,14,0.4677419354838709,0.2043010752688172,15.080428954423592,3
12633,11/1/13,PHX vs. UTA,241,PHX,UTA,31,83,37.3,6,22,27.3,19,24,0.00792,16,30,46,15,10,10,16,24,0.40963855421686746,0.2891566265060241,14.603870025556773,31,85,36.5,5,17,29.4,17,27,0.63,22,31,53,20,3,1,20,20,0.3941176470588235,0.3176470588235294,17.111567419575636,3
12634,11/1/13,MEM vs. DET,264,MEM,DET,40,77,51.9,6,18,33.3,25,30,0.008329999999999999,6,32,38,25,13,4,20,21,0.5584415584415584,0.3896103896103896,18.148820326678766,42,89,47.2,7,21,33.3,17,24,0.708,15,26,41,21,10,6,19,26,0.5112359550561798,0.2696629213483146,16.025641025641026,3
12635,11/1/13,DEN vs. POR,241,DEN,POR,36,99,36.4,6,18,33.3,20,34,0.00588,20,35,55,14,6,5,4,19,0.3939393939393939,0.3434343434343434,3.39097999321804,44,103,42.7,14,22,63.6,11,15,0.733,16,39,55,25,3,5,7,25,0.4951456310679612,0.14563106796116504,6.003430531732419,-15
